hit_index,sensor_hit_index,track_index,x_intersect,y_intersect,z_intersect,x_hit,y_hit,z_hit,pT,phi0,cellID,distance,matched_sensor_id,sensor_x_mm,sensor_y_mm,sensor_z_mm,candidate_sensor_ids,hit_row,hit_col,expected_row,expected_col
764,0,183,-51.92495951195451,118.72454345068036,130.71981811523438,-51.922253,118.694756,130.71982,7.009568691253662,-1.9844728708267212,335618051,0.02991063107299195,308.0,-56.1879442157,116.675468393,135.45,[308],682.0,772.0,683.9630023072141,772.5193881498194
765,0,665,-99.81121083274411,-82.78978116261715,131.83163452148438,-99.713295,-82.61483,131.83163,6.955564498901367,2.447744131088257,335683587,0.20048794719389126,564.0,-101.24717697999999,-80.7419293407,135.45,[564],527.0,663.0,520.0859271233139,659.4386458902352
766,0,288,-1.6371198997512693,129.53521214498846,129.61328125,-1.6637396,129.4685,129.61328,7.067375183105469,-1.5848088264465332,335601667,0.07182154941536638,244.0,7.92958802448e-15,129.5,135.45,[244],600.0,535.0,603.4084857995384,536.5152040099489
767,0,274,100.92324714497954,-80.96271287237323,127.27899932861327,101.006805,-80.99282,127.279,7.1880669593811035,0.6747435331344604,335749123,0.0888170534811898,820.0,101.24717697999999,-80.7419293407,135.45,[820],591.0,592.0,593.1686587330705,589.0428065991819
768,0,864,107.6457445321139,-72.65245204686653,127.62203216552734,107.87795,-72.37667,127.62203,7.195572376251221,0.5923422574996948,335749123,0.36052163734233184,820.0,101.24717697999999,-80.7419293407,135.45,[820],936.0,867.0,925.5790917533386,857.942702084556
768,1,864,107.66260859815884,-72.66386723342293,127.64204406738283,107.91323,-72.34719,127.642044,7.195572376251221,0.5923422574996948,335749123,0.40385079373407623,820.0,101.24717697999999,-80.7419293407,135.45,[820],937.0,868.0,925.1224842910824,858.6172647263538
768,2,614,113.96483250741949,-65.83612063032342,129.23497009277344,109.98622,-64.24379,129.23497,7.201266288757324,0.5224813222885132,335757315,4.285424705987866,852.0,114.423046224,-55.1032348679,135.45,[852],236.0,424.0,172.68456950306302,583.6714513367792
768,3,730,101.98490404168115,-64.93501139084401,118.77376556396484,107.86586,-68.64615,118.773766,7.197816848754883,0.565717339515686,318980099,6.954004803171595,819.0,101.24717697999999,-80.7419293407,105.35,"[819, 851]",1085.0,866.0,1234.2767179942393,631.5090824672461
769,0,476,-69.97828714280331,106.63112633663695,129.06394958496094,-70.2189,106.4011,129.06395,6.987728595733643,-2.1529321670532227,335626243,0.3328781082540618,340.0,-79.1832048361,99.29259827339999,135.45,"[308, 340]",886.0,960.0,895.5411225294785,970.1967077318676
770,0,714,-114.53620989721821,54.88333281291125,129.4792022705078,-115.36995,53.06437,129.4792,6.936047554016113,-2.6961135864257812,335642627,2.0009373000855257,404.0,-114.423046224,55.1032348679,135.45,[404],520.0,564.0,593.2039178004499,597.4734530712715
771,0,986,-67.58156093655998,108.43398817927664,129.240234375,-67.94339,108.21577,129.24023,6.990635395050049,-2.129507541656494,335626243,0.4225407876187104,340.0,-79.1832048361,99.29259827339999,135.45,"[308, 340]",958.0,1051.0,967.6555962350659,1066.0657559816007
771,1,986,-68.90322953893337,110.56121085463019,131.77342224121094,-69.26056,110.34507,131.77342,6.990635395050049,-2.129507541656494,335618051,0.41761384198019147,308.0,-56.1879442157,116.675468393,135.45,"[308, 340]",348.0,79.0,357.42969846520737,93.38858707066493
772,0,330,-123.36685133836363,-41.15539550525864,132.70974731445312,-123.36644,-41.32247,132.70975,6.929382801055908,2.818192958831787,335667203,0.1670766201916243,500.0,-126.25316462800001,-28.8164609473,135.45,"[500, 532]",101.0,717.0,108.44261768165438,717.4525315854555
773,0,43,80.00045981402945,-98.62267605853049,125.32403564453124,79.82228,-98.74266,125.324036,7.165077209472656,0.8879478573799133,335740931,0.21481155175243266,788.0,79.1832048361,-99.29259827339999,135.45,[788],623.0,627.0,628.79688859478,634.6901991171779
774,0,96,-119.70719069408733,44.18335153830412,130.18385314941406,-119.6009,44.278713,130.18385,6.930772304534912,-2.7893896102905273,335642627,0.14279996665195577,404.0,-114.423046224,55.1032348679,135.45,[404],169.0,394.0,165.20466681616483,390.6342211965068
775,0,585,-89.99316041425482,-90.53261960137024,129.59454345703125,-89.74895,-90.82641,129.59454,6.965055465698242,2.3518316745758057,335691779,0.3820366104128015,596.0,-79.1832048361,-99.29259827339999,135.45,"[564, 596]",940.0,179.0,952.3991468811897,169.60177687380735
776,0,610,125.29240644165111,32.5946125662158,126.8476791381836,125.35926,32.591335,126.84768,7.21684455871582,-0.25585243105888367,335552515,0.06693439708699693,52.0,126.25316462800001,28.8164609473,135.45,[52],752.0,566.0,753.126064756632,563.569672546044
777,0,602,-75.12516241073172,102.60424370265537,128.7977752685547,-74.73858,102.79678,128.79778,6.981534481048584,-2.2041633129119873,335626243,0.4318778115794174,340.0,-79.1832048361,99.29259827339999,135.45,[340],742.0,779.0,734.465817170215,764.3216970147313
777,1,602,-74.99132263129286,102.42092442657304,128.56788635253906,-74.8721,102.6903,128.56789,6.981534481048584,-2.2041633129119873,335626243,0.2945794135160138,340.0,-79.1832048361,99.29259827339999,135.45,[340],737.0,774.0,727.1330461269218,769.6752881922856
777,2,470,-87.58723406931676,102.36566271732954,136.62149047851562,-82.15467,96.882645,136.62149,6.972804069519043,-2.2799994945526123,335626243,7.718564094785336,340.0,-79.1832048361,99.29259827339999,135.45,[340],505.0,483.0,724.922577757182,265.83883067132945
777,3,817,-85.45555302542198,114.2141710322503,144.49984741210938,-76.43276,101.44572,144.49985,6.980292320251465,-2.2146799564361572,335626243,15.634710654696342,340.0,-79.1832048361,99.29259827339999,135.45,[340],688.0,712.0,1198.8629103540125,351.1060724271209
777,4,41,-88.57819640162052,111.80501299834577,144.56272888183594,-79.018654,99.38353,144.56273,6.977072715759277,-2.24233078956604,335626243,15.674122038222569,340.0,-79.1832048361,99.29259827339999,135.45,[340],605.0,608.0,1102.4965889978312,226.20033737917936
777,5,147,-77.02149663318414,99.39900550924722,127.41863250732422,-77.5465,100.55753,127.41863,6.978339195251465,-2.2313778400421143,335626243,1.2719340830924066,340.0,-79.1832048361,99.29259827339999,135.45,[340],652.0,667.0,606.256289433889,688.4683281166343
777,6,147,-76.8738173974416,99.20788825993077,127.17389678955078,-77.14227,100.83613,127.1739,6.978339195251465,-2.2313778400421143,335626243,1.6502223484270848,340.0,-79.1832048361,99.29259827339999,135.45,[340],663.0,683.0,598.6115994612311,694.3754975463361
778,0,711,-39.79829889150278,121.05853318277696,128.31080627441406,-39.04106,121.32286,128.3108,7.022674560546875,-1.8897794485092163,335609859,0.8020459227651313,276.0,-28.2601586125,123.815844847,135.45,[276],502.0,170.0,491.70753343107833,140.4743888398889
779,0,846,-41.47263022699917,120.80763931029469,128.64198303222656,-41.16929,120.83711,128.64198,7.020835876464844,-1.9028496742248535,335609859,0.304770054100793,276.0,-28.2601586125,123.815844847,135.45,"[276, 308]",482.0,85.0,481.6717785317877,73.50113542003328
780,0,832,-18.096098484180402,-126.04785699227614,127.74958801269531,-18.425737,-126.028175,127.74959,7.048410892486572,1.7120323181152344,335708163,0.33022593654843024,660.0,-28.2601586125,-123.815844847,135.45,[660],513.0,995.0,512.7195141889547,1008.5624051327841
781,0,727,72.35108166397549,-104.64699697831747,125.7179489135742,72.16652,-104.84792,125.71795,7.1557183265686035,0.9645440578460693,335740931,0.27282722415973637,788.0,79.1832048361,-99.29259827339999,135.45,[788],379.0,321.0,387.82405180330045,328.71507311501944
782,0,441,116.86702489460367,50.04640522372938,124.69412994384767,117.059586,49.555805,124.69413,7.209314346313477,-0.4059290587902069,335560707,0.5270369923529018,84.0,114.423046224,55.1032348679,135.45,[84],380.0,707.0,399.7268142331751,699.7591468241467
783,0,814,126.87659859397536,-12.817921923960967,124.87261962890624,126.9685,-11.786826,124.87262,7.221118927001953,0.09936059266328812,335544323,1.0351831102437679,20.0,127.0,0.0,135.45,[20],130.0,600.0,89.28312304156137,597.0639437590143
784,0,69,85.83732210852759,93.94041781527994,125.4674301147461,86.49887,93.41826,125.46743,7.171595096588135,-0.8317713141441345,335577091,0.8427911443338099,148.0,79.1832048361,99.29259827339999,135.45,"[116, 148]",367.0,894.0,387.91278167519806,868.1646908971032
785,0,695,114.90100315419477,-54.14936183062673,124.62177276611328,114.53773,-54.792503,124.62177,7.207215309143066,0.43907853960990906,335757315,0.7386476348338132,852.0,114.423046224,-55.1032348679,135.45,[852],614.0,606.0,640.1549214909306,621.1182772077905
786,0,552,-114.14267746674523,-55.82516029207909,129.52371215820312,-114.1202,-55.659504,129.52371,6.936731338500977,2.6853435039520264,335675395,0.16717420443919973,532.0,-114.423046224,-55.1032348679,135.45,[532],579.0,614.0,573.1229830328363,613.214750290191
787,0,78,-93.90278610804307,89.95953372197255,132.07252502441406,-93.72524,90.12361,132.07253,6.962260723114014,-2.3790388107299805,335634435,0.24175026972236913,372.0,-101.24717697999999,80.7419293407,135.45,"[340, 372]",977.0,902.0,970.7041752509019,895.7756348782766
788,0,280,-64.13075498486432,-112.81407080406643,131.15850830078125,-63.98823,-112.88409,131.15851,6.996111869812012,2.0863137245178223,335699971,0.15879266783587057,628.0,-56.1879442157,-116.675468393,135.45,[628],753.0,289.0,756.4559035573427,284.2875692334269
789,0,834,-126.94756133163378,2.4334037895387155,129.70777893066406,-126.9685,1.3752694,129.70778,6.9218668937683105,-3.1238021850585938,335659011,1.0583414914559663,468.0,-127.0,1.55530143492e-14,135.45,[468],657.0,603.0,699.3361515815479,604.0975467346493
790,0,737,126.65791204943525,27.005390007252572,126.86103057861328,126.593666,27.18308,126.86103,7.218436241149902,-0.2114151418209076,335552515,0.18894845272977318,52.0,126.25316462800001,28.8164609473,135.45,[52],536.0,615.0,529.5571623981028,618.1898968574097
791,0,419,-97.49953159502911,85.38688404661661,131.7125701904297,-97.50347,85.38587,131.71257,6.957845211029053,-2.4237253665924072,335634435,0.004067717915733793,372.0,-101.24717697999999,80.7419293407,135.45,[372],787.0,751.0,787.7981882366646,751.9058153988351
792,0,158,-126.41227833753328,27.964647696622706,132.19496154785156,-126.48312,27.667387,132.19496,6.925231456756592,-2.925283193588257,335650819,0.30558631059421315,436.0,-126.25316462800001,28.8164609473,135.45,[436],556.0,592.0,567.9274699729082,595.6354516186695
793,0,508,-116.78008944151588,49.92607853982918,129.52508544921875,-115.87145,52.02299,129.52509,6.933478355407715,-2.7389614582061768,335642627,2.2853148623087325,404.0,-114.423046224,55.1032348679,135.45,[404],478.0,544.0,394.913746877167,507.7182712993647
794,0,662,22.890160139795626,124.99193393322093,126.61753845214845,23.434723,124.88491,126.61754,7.096373081207275,-1.391013264656067,335593475,0.5549798173025504,212.0,28.2601586125,123.815844847,135.45,[212],644.0,408.0,649.0435634488375,387.20006109182503
794,1,698,21.209981129191874,127.96671280140981,129.29579162597656,21.385174,125.35271,129.29579,7.0938615798950195,-1.4079148769378662,335593475,2.619870087557849,212.0,28.2601586125,123.815844847,135.45,[212],663.0,327.0,768.0347181763926,319.992900667675
794,2,698,21.23148404987296,128.09535195942317,129.42579650878906,21.424297,125.32657,129.4258,7.0938615798950195,-1.4079148769378662,335593475,2.775488827938195,212.0,28.2601586125,123.815844847,135.45,[212],662.0,328.0,773.1802844969269,320.85301749491845
795,0,983,26.522043071301596,124.24521384089712,126.5144271850586,25.146235,124.49427,126.51443,7.100693702697754,-1.361829400062561,335593475,1.398169633152475,212.0,28.2601586125,123.815844847,135.45,[212],629.0,477.0,619.174759755885,532.4753783520638
796,0,500,-12.01355401858018,-129.4761504545304,130.3128662109375,-12.001605,-129.4685,130.31287,7.055845737457275,1.6619350910186768,335716355,0.014185135550506017,692.0,-2.37887640734e-14,-129.5,135.45,[692],603.0,121.0,602.9539818187845,121.45783925679375
797,0,965,115.79081852406671,52.26457763606595,124.62456512451173,115.741745,52.292324,124.624565,7.208105564117432,-0.4253150224685669,335560707,0.05637442351492768,84.0,114.423046224,55.1032348679,135.45,[84],489.0,654.0,488.45371072663795,656.7108920026681
798,0,359,100.69762977542268,81.45654781708436,127.42247772216797,100.95189,81.06168,127.42248,7.187414646148682,-0.6815091967582703,335568899,0.46964399210285923,116.0,101.24717697999999,80.7419293407,135.45,[116],614.0,590.0,630.5847390553743,580.0181118169075
799,0,886,-10.967528976769245,129.48785781874813,130.21743774414062,-10.940374,129.4685,130.21744,7.056629180908203,-1.656675100326538,335601667,0.033344726149318875,244.0,7.92958802448e-15,129.5,135.45,[244],600.0,164.0,601.5143127499249,163.29884092922995
800,0,523,44.43466748051287,122.27728589802064,129.19227600097656,44.58707,122.227196,129.19228,7.120787143707275,-1.2236108779907227,335585283,0.16042348226909392,180.0,56.1879442157,116.675468393,135.45,[180],824.0,137.0,826.0727002008252,131.86893059251474
801,0,124,126.99188518226265,-5.90099233010551,124.4768295288086,126.9685,-5.7459154,124.47683,7.2217254638671875,0.04511379823088646,335544323,0.15683048104923705,20.0,127.0,0.0,135.45,[20],372.0,600.0,365.9603067957796,601.6754072905059
802,0,749,128.3473680612342,19.073480939790898,127.07732391357422,128.37555,19.376099,127.077324,7.220170021057129,-0.14887642860412598,335552515,0.30392704926147895,52.0,126.25316462800001,28.8164609473,135.45,[52],224.0,686.0,212.28079969963588,685.7681373293673
803,0,123,-128.8550658387794,16.950931634142762,132.7438201904297,-128.89226,17.112272,132.74382,6.92305850982666,-3.0122013092041016,335650819,0.16557183399213313,436.0,-126.25316462800001,28.8164609473,135.45,[436],133.0,496.0,127.37882747371046,497.92395156882435
804,0,327,125.93161133612921,-29.954363793054654,126.8148727416992,125.80491,-30.638823,126.81487,7.217729091644287,0.2321775108575821,335765507,0.6960871657047436,884.0,126.25316462800001,-28.8164609473,135.45,[884],529.0,584.0,556.4838861698138,589.1378683251679
805,0,881,126.9419643479805,-8.236283690930577,124.55776977539062,126.9685,-7.8245597,124.55777,7.221571445465088,0.06347032636404037,335544323,0.41257811504653585,20.0,127.0,0.0,135.45,[20],289.0,600.0,272.5486523627769,599.67857391922
806,0,346,-126.85518437033352,26.24756872072612,132.27809143066406,-127.015495,25.334917,132.27809,6.92481803894043,-2.938965082168579,335650819,0.9266243211838342,436.0,-126.25316462800001,28.8164609473,135.45,[436],462.0,571.0,499.2443109370448,577.91921030666
807,0,108,-4.026898496347712,-129.4262477533075,129.59974670410156,-4.0718417,-129.4685,129.59975,7.065020561218262,1.600525140762329,335716355,0.06168987429076507,692.0,-2.37887640734e-14,-129.5,135.45,[692],603.0,439.0,604.9500898677002,440.9240601460924
808,0,980,43.32087280875567,120.2827271664919,126.96071624755861,42.876156,120.447525,126.96072,7.120382785797119,-1.2264468669891357,335593475,0.4742694429022966,180.0,56.1879442157,116.675468393,135.45,"[180, 212]",752.0,69.0,746.2903509396756,87.31714372222655
808,1,980,44.12282179266913,122.49983910949595,129.3020782470703,43.679848,122.664085,129.30208,7.120382785797119,-1.2264468669891357,335585283,0.47244351146462354,180.0,56.1879442157,116.675468393,135.45,[180],841.0,101.0,834.9748286598378,119.39510307876503
809,0,336,104.69903754055485,-76.33832401119435,127.38880157470705,104.72962,-76.32456,127.3888,7.1923675537109375,0.6286532878875732,335749123,0.03353793687421642,820.0,101.24717697999999,-80.7419293407,135.45,[820],778.0,741.0,778.144213180226,740.0744224221944
810,0,494,36.50923550044536,121.91522998238179,126.5230484008789,37.057983,121.77549,126.52305,7.11250638961792,-1.2811732292175293,335593475,0.5662610459236112,212.0,28.2601586125,123.815844847,135.45,[212],520.0,953.0,525.9754054152717,931.9630755178142
811,0,757,103.46434263246556,77.86289186203066,127.33450317382812,103.660965,77.66462,127.3345,7.190733909606934,-0.6464866399765015,335568899,0.27923519300314553,116.0,101.24717697999999,80.7419293407,135.45,[116],478.0,698.0,486.8385008532266,690.6866260986226
812,0,253,-107.08315158890036,73.36146907014336,132.11634826660156,-107.01497,73.458824,132.11635,6.947232723236084,-2.5423457622528076,335634435,0.1188566192955982,372.0,-101.24717697999999,80.7419293407,135.45,[372],310.0,371.0,306.7815891777343,368.561015643985
813,0,13,25.540662291685294,-124.37979553893274,126.45870208740234,26.063717,-124.28486,126.4587,7.099940776824951,1.3669261932373047,335724547,0.5316005209495859,724.0,28.2601586125,-123.815844847,135.45,[724],583.0,514.0,579.4419723226906,493.22014716741177
814,0,783,126.98198537339113,10.991678485836019,124.8054428100586,126.9685,11.996899,124.80544,7.221288204193115,-0.08766946196556091,335544323,1.0053106404177068,20.0,127.0,0.0,135.45,[20],1081.0,600.0,1041.6671394334408,601.2794149356449
815,0,382,-27.886956237147388,123.86826950712748,127.5932846069336,-28.219204,123.792885,127.593285,7.036452293395996,-1.7935916185379028,335609859,0.34069251835575287,276.0,-28.2601586125,123.815844847,135.45,[276],601.0,603.0,604.0969864050993,616.9280950141047
816,0,907,77.59553912878619,-100.56013656627329,125.40185546875001,77.56645,-100.541626,125.401855,7.162162780761719,0.912263035774231,335740931,0.034477550066301856,788.0,79.1832048361,-99.29259827339999,135.45,[788],552.0,537.0,551.298468285068,538.4933717074472
817,0,420,-76.7168046306615,-101.2085258870029,128.65744018554688,-76.78786,-101.16254,128.65744,6.9798970222473145,2.2180378437042236,335691779,0.08463722394790557,596.0,-79.1832048361,-99.29259827339999,135.45,[596],527.0,697.0,525.3628954558832,700.65600821754
818,0,78,-93.91947099150275,89.97556285063183,132.0960235595703,-93.425934,90.49893,132.09602,6.962260723114014,-2.3790388107299805,335634435,0.7193706053806318,372.0,-101.24717697999999,80.7419293407,135.45,"[340, 372]",992.0,914.0,971.3453403972733,895.1082395398896
819,0,32,112.15621245211514,-59.66026853886433,124.69493865966795,112.46122,-59.104416,124.69494,7.203873157501221,0.4875485897064209,335757315,0.6340359910887313,852.0,114.423046224,-55.1032348679,135.45,[852],441.0,523.0,419.7186531614267,511.3266491246054
820,0,274,100.8797072008565,-80.92768756073201,127.22402954101562,101.44059,-80.448875,127.22403,7.1880669593811035,0.6747435331344604,335749123,0.7374621798707071,820.0,101.24717697999999,-80.7419293407,135.45,[820],613.0,609.0,594.5696711987193,587.3012088342603
821,0,847,-52.18633479816344,-118.58550596953137,130.696044921875,-51.735302,-118.78478,130.69604,7.009635925292969,1.983978509902954,335699971,0.49309401778937934,628.0,-56.1879442157,-116.675468393,135.45,[628],517.0,780.0,525.5984969387453,762.0643767014622
822,0,692,-126.0061421810824,29.904750150621112,132.22398376464844,-126.03881,29.614038,132.22398,6.92572546005249,-2.9099783897399902,335650819,0.2925414788438662,436.0,-126.25316462800001,28.8164609473,135.45,[436],633.0,610.0,645.5315681328444,611.8808978767049
823,0,791,-98.02567194639414,-84.67288554818515,131.64715576171875,-97.32641,-85.607895,131.64716,6.957458019256592,2.4277548789978027,335683587,1.1675667046494198,564.0,-101.24717697999999,-80.7419293407,135.45,[564],407.0,758.0,444.7617517005938,730.8602013442339
824,0,949,-126.89407674273889,3.088056401364156,129.66741943359375,-126.9685,3.0120666,129.66742,6.921881675720215,-3.1186370849609375,335659011,0.10636262155107645,468.0,-127.0,1.55530143492e-14,135.45,[468],722.0,603.0,725.5222560545656,606.2369302904449
825,0,907,77.6198285706705,-100.59170127372272,125.44117736816406,77.54887,-100.55565,125.44118,7.162162780761719,0.912263035774231,335740931,0.07959540458112743,788.0,79.1832048361,-99.29259827339999,135.45,[788],551.0,536.0,550.0358799870907,539.46494938282
826,0,508,-116.8567828254927,49.95899143865245,129.61019897460938,-116.65184,50.402504,129.6102,6.933478355407715,-2.7389614582061768,335642627,0.4885742919098179,404.0,-114.423046224,55.1032348679,135.45,[404],413.0,512.0,396.2302628300978,504.650535940292
827,0,921,-126.99649073779142,4.22478698251507,129.8047637939453,-126.9685,4.4362345,129.80476,6.92191743850708,-3.1097147464752197,335659011,0.2132923398198749,468.0,-127.0,1.55530143492e-14,135.45,[468],779.0,603.0,770.9914793006021,602.1403704883437
828,0,22,-90.4471910917382,-90.28370046545751,129.7487945556641,-90.514885,-90.2156,129.7488,6.964651107788086,2.3557229042053223,335691779,0.09602218333175501,564.0,-101.24717697999999,-80.7419293407,135.45,"[564, 596]",223.0,1031.0,220.3291550096992,1033.9994355304714
828,1,22,-92.19384732524486,-92.0223149777521,132.25091552734375,-92.2715,-91.946556,132.25092,6.964651107788086,2.3557229042053223,335683587,0.10848635811660613,564.0,-101.24717697999999,-80.7419293407,135.45,"[564, 596]",153.0,961.0,150.78457451791564,964.1331861902052
829,0,195,107.36437383311204,73.03429473607684,127.61334991455078,107.450195,72.91306,127.61335,7.195023059844971,-0.5986990928649902,335568899,0.1485343334018068,116.0,101.24717697999999,80.7419293407,135.45,[116],288.0,850.0,293.6946158150738,846.6878741244818
830,0,346,-126.82496089933375,26.241270969389006,132.24656677246094,-127.03588,25.245588,132.24657,6.92481803894043,-2.938965082168579,335650819,1.0177776180013975,436.0,-126.25316462800001,28.8164609473,135.45,[436],459.0,570.0,498.9924008835602,579.1281491466509
831,0,99,21.619331603316823,-125.36935405599706,126.7864990234375,21.368595,-125.35649,126.7865,7.095233917236328,1.3986859321594238,335724547,0.25106620310013134,724.0,28.2601586125,-123.815844847,135.45,[724],540.0,326.0,539.8596316401176,336.36691963267293
832,0,386,-17.33846282940067,126.25315043791034,127.8386993408203,-17.218214,126.30379,127.8387,7.048913955688477,-1.7086294889450073,335609859,0.13047550500418884,276.0,-28.2601586125,123.815844847,135.45,[276],701.0,1043.0,699.4922236364135,1038.8678313239734
833,0,309,109.3366381607193,65.56501539622695,125.20923614501953,109.51512,65.22204,125.209236,7.199779033660889,-0.5414988994598389,335560707,0.3866388468319737,84.0,114.423046224,55.1032348679,135.45,[84],1006.0,405.0,1020.4712211330781,398.5436774687719
834,0,763,-126.94244561469816,-1.9952577165386174,129.6947784423828,-126.9685,-1.6032133,129.69478,6.921864986419678,3.1245005130767822,335659011,0.39290909288504783,468.0,-127.0,1.55530143492e-14,135.45,[468],537.0,603.0,522.1896913384546,604.3021754120741
835,0,304,-127.06187443360477,-10.304729019735532,130.21807861328125,-126.9685,-11.039274,130.21808,6.922335624694824,3.059288501739502,335659011,0.7404564540303387,468.0,-127.0,1.55530143492e-14,135.45,[468],160.0,603.0,189.81083921057808,599.5250226558096
836,0,725,-68.20063442229002,-108.10617271299634,129.2982482910156,-68.06384,-108.119705,129.29825,6.99029541015625,2.132232189178467,335691779,0.13745938820459724,596.0,-79.1832048361,-99.29259827339999,135.45,"[596, 628]",248.0,1046.0,249.45702241614583,1041.302816552399
836,1,725,-69.56132379177143,-110.25635784119004,131.87220764160156,-69.43057,-110.26319,131.87221,6.99029541015625,2.132232189178467,335699971,0.13092972487215113,596.0,-79.1832048361,-99.29259827339999,135.45,"[596, 628]",163.0,992.0,163.44961728839792,986.8752417731429
836,2,725,-69.47202563302562,-110.11525529552091,131.7032928466797,-69.38681,-110.28427,131.7033,6.99029541015625,2.132232189178467,335699971,0.1892829682883051,628.0,-56.1879442157,-116.675468393,135.45,"[596, 628]",857.0,74.0,864.4085238991636,70.63674330697495
836,3,121,-50.180709775551804,-132.85395991016776,143.1096649169922,-45.67642,-121.70259,143.10966,7.01698637008667,1.930425763130188,335699971,12.026706594590948,628.0,-56.1879442157,-116.675468393,135.45,[628],400.0,1022.0,-45.139660686710386,842.2893776059277
836,4,562,-79.68467951929779,-131.80276030626555,155.74392700195312,-67.26739,-111.304924,155.74393,6.992721080780029,2.1129212379455566,352477187,23.965609456030595,629.0,-56.1879442157,-116.675468393,165.55,"[597, 629]",816.0,158.0,-3.0916765306221805,-337.86941214391163
836,5,332,-63.03313515706395,-152.63714472338688,166.51199340820312,-49.058586,-120.07382,166.512,7.012815952301025,1.960659384727478,352477187,35.43526500762513,629.0,-56.1879442157,-116.675468393,165.55,[629],466.0,887.0,-836.4670532154753,328.1923623454418
836,6,19,-91.21307219427399,-175.65767033760858,199.90495300292966,-59.17582,-115.20162,199.90495,7.001139163970947,2.0476174354553223,369254403,68.42016768669684,630.0,-56.1879442157,-116.675468393,195.65,[630],660.0,482.0,-1757.2880777843432,-799.0051191429598
836,7,19,-92.23277257948212,-177.61115254642573,202.13056945800778,-58.45174,-115.550316,202.13057,7.001139163970947,2.0476174354553223,369254403,70.65908005938908,630.0,-56.1879442157,-116.675468393,195.65,[630],647.0,511.0,-1835.4273661370291,-839.7931345512848
836,8,19,-93.99253155308543,-180.98186691389856,205.97097778320312,-58.799534,-115.32733,205.97098,7.001139163970947,2.0476174354553223,369254403,74.49204724347948,630.0,-56.1879442157,-116.675468393,195.65,[630],655.0,497.0,-1970.2559408359423,-910.1834934954172
836,9,19,-94.04900276864646,-181.0900231081032,206.09420776367188,-58.616554,-115.47095,206.09421,7.001139163970947,2.0476174354553223,369254403,74.57426849604893,630.0,-56.1879442157,-116.675468393,195.65,[630],650.0,504.0,-1974.5821886041279,-912.4423421178585
836,10,951,-90.84252129056404,-186.8893622635842,209.76828002929688,-55.0078,-117.26433,209.76828,7.004656791687012,2.0210182666778564,369254403,78.30563562153982,630.0,-56.1879442157,-116.675468393,195.65,[630],578.0,649.0,-2206.5557548233674,-784.1830829945616
836,11,944,-89.50755364121869,-180.82024206321148,203.70225524902344,-56.493877,-116.49318,203.70226,7.003691673278809,2.0282821655273438,369254403,72.30403736475772,630.0,-56.1879442157,-116.675468393,195.65,[630],609.0,589.0,-1963.7909468084592,-730.7843770207478
836,12,138,-96.88100842680433,-178.70873153398134,205.378662109375,-60.511368,-114.50296,205.37866,6.99881649017334,2.0653886795043945,369254403,73.79113653697564,630.0,-56.1879442157,-116.675468393,195.65,[630],688.0,429.0,-1879.3305256392534,-1025.7225684441732
837,0,584,-113.75992863044303,-56.387932927158545,129.42068481445312,-113.66406,-56.60669,129.42068,6.937074184417725,2.6800384521484375,335675395,0.23884039151498654,532.0,-114.423046224,-55.1032348679,135.45,[532],541.0,632.0,550.6120776296581,628.5247037422789
838,0,629,99.83735877125582,82.50471127211495,127.43809509277342,99.86593,82.42344,127.438095,7.186393737792969,-0.691978931427002,335568899,0.08614764056042666,116.0,101.24717697999999,80.7419293407,135.45,[116],669.0,546.0,672.5112772565979,545.6072716502331
839,0,116,-33.45633562502189,122.58964111244131,127.81613159179689,-33.643612,122.554794,127.81613,7.0299577713012695,-1.838577151298523,335609859,0.19049069710866082,276.0,-28.2601586125,123.815844847,135.45,[276],551.0,386.0,552.9518506176527,394.15291949912444
840,0,680,-83.68374007967941,95.65437004701744,128.9068603515625,-83.686066,95.6614,128.90686,6.971593379974365,-2.2909116744995117,335626243,0.007404484851798616,340.0,-79.1832048361,99.29259827339999,135.45,[340],456.0,421.0,456.4708709446978,421.9785902568236
841,0,638,-129.17845206093534,16.08375228928344,132.96141052246094,-129.28989,15.370123,132.96141,6.922932147979736,-3.019132375717163,335650819,0.722277315285107,436.0,-126.25316462800001,28.8164609473,135.45,[436],64.0,480.0,92.69165367933752,484.98850268258707
842,0,757,103.4416553908959,77.84586633803701,127.30661010742186,104.00006,77.2394,127.30661,7.190733909606934,-0.6464866399765015,335568899,0.8243876040369652,116.0,101.24717697999999,80.7419293407,135.45,[116],461.0,712.0,486.1574798934805,689.7791364358363
843,0,967,3.9983920089071034,129.4844023780936,129.4942626953125,4.1091795,129.4685,129.49426,7.073902130126953,-1.5413002967834473,335601667,0.11192214603582436,244.0,7.92958802448e-15,129.5,135.45,[244],600.0,766.0,601.3760951237435,761.9356803562838
844,0,915,-128.30474730156493,-19.273704706385615,132.5099639892578,-128.35023,-19.487066,132.50996,6.923487186431885,2.991083860397339,335667203,0.2181565624586393,500.0,-126.25316462800001,-28.8164609473,135.45,[500],975.0,518.0,983.7102496365753,519.9366930574035
845,0,863,-32.056632010680914,-122.89111911753571,127.70962524414061,-31.847656,-122.964714,127.709625,7.031965732574463,1.8246095180511475,335708163,0.22155604861910766,660.0,-28.2601586125,-123.815844847,135.45,[660],636.0,458.0,638.9890291785719,450.1410640727636
